Member_number,Date,productId,items,productName,price,Category
1185,2015-08-24,15,3,specialty bar,5.2,Bakery & Sweets
4656,2015-12-25,22,2,root vegetables,1.8,Fresh Food
2741,2015-09-11,18,3,yogurt,2.2,Dairy
2654,2015-08-17,45,2,curd,9.8,Dairy
2010,2015-12-19,22,2,root vegetables,1.8,Fresh Food
2586,2015-07-10,1,2,tropical fruit,7.8,Fresh Food
3511,2015-11-15,4,1,other vegetables,0.8,Fresh Food
4700,2015-06-06,51,3,dessert,1.15,Bakery & Sweets
2235,2015-01-20,2,3,whole milk,1.8,Dairy
2557,2015-10-23,119,3,long life bakery product,9.9,Bakery & Sweets
3462,2015-02-16,38,1,soda,0.8,Beverages
1356,2015-04-02,103,2,semi-finished bread,1.1,Frozen & Processed Food
1477,2015-11-20,6,3,pot plants,3.5,Household & Hygiene
3094,2015-06-13,57,1,meat,8.5,Fresh Food
3981,2015-12-25,89,1,spread cheese,2.5,Dairy
1340,2015-01-23,2,3,whole milk,1.8,Dairy
4015,2015-01-10,2,2,whole milk,1.8,Dairy
1719,2015-09-10,2,1,whole milk,1.8,Dairy
1542,2015-05-15,2,3,whole milk,1.8,Dairy
1357,2015-04-10,20,2,brown bread,0.8,Bakery & Sweets
4003,2015-11-21,22,1,root vegetables,1.8,Fresh Food
4224,2015-12-06,24,1,pastry,3.1,Bakery & Sweets
1292,2015-07-05,2,3,whole milk,1.8,Dairy
4018,2015-04-28,2,3,whole milk,1.8,Dairy
2721,2015-07-15,11,2,butter,3.2,Dairy
4016,2015-04-21,18,3,yogurt,2.2,Dairy
3654,2015-12-16,17,3,bottled water,0.5,Beverages
3745,2015-08-26,14,2,chocolate,11.5,Bakery & Sweets
2851,2015-09-16,114,3,napkins,21.8,Household & Hygiene
1474,2015-07-29,81,2,Instant food products,0.6,Frozen & Processed Food
3623,2015-02-05,20,2,brown bread,0.8,Bakery & Sweets
1647,2015-12-20,79,2,specialty cheese,12.14,Dairy
1312,2015-02-09,4,3,other vegetables,0.8,Fresh Food
1218,2015-06-13,12,2,fruit/vegetable juice,2.1,Beverages
4745,2015-12-24,71,3,shopping bags,5.12,Household & Hygiene
4994,2015-02-08,12,2,fruit/vegetable juice,2.1,Beverages
1465,2015-11-09,45,3,curd,9.8,Dairy
2380,2015-01-07,50,2,bottled beer,1.8,Beverages
1150,2015-05-25,35,1,sugar,1.2,Bakery & Sweets
4371,2015-06-21,50,1,bottled beer,1.8,Beverages
4668,2015-02-01,75,1,frozen vegetables,2.5,Frozen & Processed Food
2167,2015-05-29,53,2,specialty chocolate,18.8,Bakery & Sweets
3534,2015-03-09,18,3,yogurt,2.2,Dairy
3399,2015-07-12,4,2,other vegetables,0.8,Fresh Food
1144,2015-08-13,42,2,fish,10.2,Fresh Food
2136,2015-02-10,2,2,whole milk,1.8,Dairy
1888,2015-04-10,2,2,whole milk,1.8,Dairy
4990,2015-12-14,53,3,specialty chocolate,18.8,Bakery & Sweets
1731,2015-11-20,115,2,waffles,2.5,Bakery & Sweets
4632,2015-10-04,38,1,soda,0.8,Beverages
3035,2015-11-29,50,1,bottled beer,1.8,Beverages
4376,2015-07-22,38,1,soda,0.8,Beverages
3760,2015-06-04,38,2,soda,0.8,Beverages
1135,2015-02-24,11,3,butter,3.2,Dairy
3132,2015-08-12,38,3,soda,0.8,Beverages
1252,2015-03-11,24,3,pastry,3.1,Bakery & Sweets
3698,2015-08-24,2,2,whole milk,1.8,Dairy
1442,2015-07-25,66,3,onions,1.3,Fresh Food
1160,2015-01-24,36,1,frozen meals,9.7,Frozen & Processed Food
1451,2015-01-27,12,3,fruit/vegetable juice,2.1,Beverages
2785,2015-02-01,8,2,beef,19.5,Fresh Food
3159,2015-01-31,83,2,white bread,0.3,Bakery & Sweets
3205,2015-01-17,3,3,pip fruit,3.0,Fresh Food
2703,2015-03-27,17,2,bottled water,0.5,Beverages
1115,2015-01-22,18,3,yogurt,2.2,Dairy
2632,2015-05-24,74,3,whipped/sour cream,5.5,Dairy
2729,2015-07-23,60,1,cream cheese,6.3,Dairy
4334,2015-11-10,12,2,fruit/vegetable juice,2.1,Beverages
1009,2015-09-23,146,1,ketchup,1.25,Pantry Staples
3098,2015-09-04,17,2,bottled water,0.5,Beverages
1489,2015-03-07,51,3,dessert,1.15,Bakery & Sweets
4240,2015-12-04,4,2,other vegetables,0.8,Fresh Food
1096,2015-07-28,12,3,fruit/vegetable juice,2.1,Beverages
3120,2015-11-14,4,2,other vegetables,0.8,Fresh Food
1608,2015-11-13,7,1,citrus fruit,1.5,Fresh Food
2298,2015-08-16,12,1,fruit/vegetable juice,2.1,Beverages
4646,2015-07-31,17,3,bottled water,0.5,Beverages
3782,2015-02-03,73,1,oil,3.4,Pantry Staples
2448,2015-12-29,24,3,pastry,3.1,Bakery & Sweets
4999,2015-05-16,74,3,whipped/sour cream,5.5,Dairy
1233,2015-08-13,4,3,other vegetables,0.8,Fresh Food
1335,2015-09-13,115,2,waffles,2.5,Bakery & Sweets
1889,2015-08-28,10,3,chicken,7.2,Fresh Food
3815,2015-09-15,2,1,whole milk,1.8,Dairy
3976,2015-09-20,17,2,bottled water,0.5,Beverages
3051,2015-01-23,66,1,onions,1.3,Fresh Food
2630,2015-02-15,12,3,fruit/vegetable juice,2.1,Beverages
4182,2015-06-18,15,3,specialty bar,5.2,Bakery & Sweets
1524,2015-03-05,38,1,soda,0.8,Beverages
2165,2015-09-06,18,2,yogurt,2.2,Dairy
3710,2015-07-15,18,1,yogurt,2.2,Dairy
1859,2015-04-12,8,3,beef,19.5,Fresh Food
1682,2015-11-01,142,2,seasonal products,5.4,Specialty & Seasonal
3682,2015-01-02,71,3,shopping bags,5.12,Household & Hygiene
1866,2015-07-13,24,3,pastry,3.1,Bakery & Sweets
1764,2015-11-15,38,1,soda,0.8,Beverages
2016,2015-08-15,26,3,berries,10.8,Fresh Food
3758,2015-03-06,18,1,yogurt,2.2,Dairy
1380,2015-04-09,119,2,long life bakery product,9.9,Bakery & Sweets
3063,2015-10-28,74,3,whipped/sour cream,5.5,Dairy
4782,2015-08-16,69,3,domestic eggs,1.25,Fresh Food
3677,2015-04-21,82,2,pet care,5.8,Pet Care
2315,2015-09-15,71,1,shopping bags,5.12,Household & Hygiene
3548,2015-06-11,89,3,spread cheese,2.5,Dairy
3198,2015-05-08,83,2,white bread,0.3,Bakery & Sweets
1436,2015-03-01,118,3,chocolate marshmallow,4.13,Bakery & Sweets
4874,2015-12-23,51,1,dessert,1.15,Bakery & Sweets
4002,2015-08-28,2,1,whole milk,1.8,Dairy
2911,2015-07-14,4,1,other vegetables,0.8,Fresh Food
1611,2015-04-04,4,1,other vegetables,0.8,Fresh Food
2561,2015-08-19,56,2,white wine,14.2,Beverages
2343,2015-05-30,49,3,beverages,1.1,Beverages
1021,2015-11-07,78,2,baking powder,1.8,Pantry Staples
3484,2015-05-15,83,1,white bread,0.3,Bakery & Sweets
4378,2015-05-04,5,1,rolls/buns,1.2,Bakery & Sweets
1751,2015-03-25,3,1,pip fruit,3.0,Fresh Food
1730,2015-01-24,2,1,whole milk,1.8,Dairy
4669,2015-06-25,74,3,whipped/sour cream,5.5,Dairy
1184,2015-06-16,121,1,sweet spreads,5.4,Bakery & Sweets
4793,2015-11-04,38,3,soda,0.8,Beverages
4600,2015-02-12,78,1,baking powder,1.8,Pantry Staples
3966,2015-01-11,2,3,whole milk,1.8,Dairy
3017,2015-09-22,128,3,soft cheese,7.2,Dairy
1834,2015-11-22,101,1,canned fish,2.1,Frozen & Processed Food
4508,2015-06-15,65,2,candy,3.6,Bakery & Sweets
2879,2015-05-26,44,2,newspapers,3.2,Specialty & Seasonal
4643,2015-03-12,27,2,coffee,8.5,Beverages
3757,2015-02-03,20,2,brown bread,0.8,Bakery & Sweets
1486,2015-08-20,77,2,dish cleaner,2.5,Household & Hygiene
3018,2015-01-18,38,1,soda,0.8,Beverages
3600,2015-08-17,4,1,other vegetables,0.8,Fresh Food
1239,2015-01-24,2,1,whole milk,1.8,Dairy
1315,2015-11-07,14,1,chocolate,11.5,Bakery & Sweets
1654,2015-09-28,5,1,rolls/buns,1.2,Bakery & Sweets
3551,2015-07-24,24,1,pastry,3.1,Bakery & Sweets
2861,2015-12-02,2,3,whole milk,1.8,Dairy
1170,2015-10-09,74,3,whipped/sour cream,5.5,Dairy
1351,2015-02-26,4,1,other vegetables,0.8,Fresh Food
2645,2015-06-27,5,1,rolls/buns,1.2,Bakery & Sweets
4202,2015-05-02,4,3,other vegetables,0.8,Fresh Food
2653,2015-03-02,4,3,other vegetables,0.8,Fresh Food
3961,2015-03-05,48,1,finished products,6.5,Frozen & Processed Food
2441,2015-05-31,18,3,yogurt,2.2,Dairy
3637,2015-12-22,128,2,soft cheese,7.2,Dairy
2329,2015-07-15,74,2,whipped/sour cream,5.5,Dairy
3858,2015-03-27,38,2,soda,0.8,Beverages
4294,2015-03-02,50,3,bottled beer,1.8,Beverages
4765,2015-07-01,45,1,curd,9.8,Dairy
4017,2015-10-11,18,1,yogurt,2.2,Dairy
4855,2015-05-01,121,1,sweet spreads,5.4,Bakery & Sweets
2673,2015-12-10,25,3,canned beer,1.1,Beverages
3352,2015-07-02,5,3,rolls/buns,1.2,Bakery & Sweets
1391,2015-08-21,18,2,yogurt,2.2,Dairy
4352,2015-12-29,4,3,other vegetables,0.8,Fresh Food
1298,2015-07-27,81,2,Instant food products,0.6,Frozen & Processed Food
1618,2015-08-02,2,2,whole milk,1.8,Dairy
2433,2015-06-21,4,1,other vegetables,0.8,Fresh Food
4992,2015-03-01,3,3,pip fruit,3.0,Fresh Food
3515,2015-04-21,22,1,root vegetables,1.8,Fresh Food
1786,2015-02-10,7,1,citrus fruit,1.5,Fresh Food
3844,2015-06-27,4,3,other vegetables,0.8,Fresh Food
3914,2015-01-08,154,3,cake bar,2.4,Bakery & Sweets
4859,2015-05-10,38,2,soda,0.8,Beverages
2747,2015-08-30,45,2,curd,9.8,Dairy
4172,2015-10-08,38,2,soda,0.8,Beverages
1796,2015-08-15,4,2,other vegetables,0.8,Fresh Food
2524,2015-12-05,4,1,other vegetables,0.8,Fresh Food
3523,2015-04-01,14,1,chocolate,11.5,Bakery & Sweets
3761,2015-03-30,4,3,other vegetables,0.8,Fresh Food
1830,2015-01-16,4,2,other vegetables,0.8,Fresh Food
4144,2015-04-01,2,2,whole milk,1.8,Dairy
3803,2015-01-27,1,2,tropical fruit,7.8,Fresh Food
4503,2015-03-22,3,1,pip fruit,3.0,Fresh Food
2055,2015-05-02,49,3,beverages,1.1,Beverages
3634,2015-12-10,75,1,frozen vegetables,2.5,Frozen & Processed Food
4503,2015-08-09,17,3,bottled water,0.5,Beverages
3756,2015-12-02,3,3,pip fruit,3.0,Fresh Food
3071,2015-06-13,36,1,frozen meals,9.7,Frozen & Processed Food
3168,2015-12-16,58,1,ice cream,1.8,Frozen & Processed Food
2301,2015-12-24,17,3,bottled water,0.5,Beverages
1270,2015-04-25,114,1,napkins,21.8,Household & Hygiene
3999,2015-11-15,69,1,domestic eggs,1.25,Fresh Food
1603,2015-07-13,2,3,whole milk,1.8,Dairy
3089,2015-02-16,7,3,citrus fruit,1.5,Fresh Food
4671,2015-05-30,44,2,newspapers,3.2,Specialty & Seasonal
2985,2015-05-29,2,1,whole milk,1.8,Dairy
3318,2015-07-21,45,3,curd,9.8,Dairy
3954,2015-02-10,66,1,onions,1.3,Fresh Food
1048,2015-10-18,1,1,tropical fruit,7.8,Fresh Food
3586,2015-05-24,115,3,waffles,2.5,Bakery & Sweets
4431,2015-11-16,24,2,pastry,3.1,Bakery & Sweets
3977,2015-04-16,18,3,yogurt,2.2,Dairy
1799,2015-06-13,101,3,canned fish,2.1,Frozen & Processed Food
2609,2015-08-26,27,1,coffee,8.5,Beverages
4187,2015-04-10,79,2,specialty cheese,12.14,Dairy
3140,2015-02-11,11,3,butter,3.2,Dairy
4942,2015-11-23,76,1,sliced cheese,4.2,Dairy
3886,2015-11-18,2,3,whole milk,1.8,Dairy
4453,2015-08-23,18,1,yogurt,2.2,Dairy
1056,2015-11-09,135,3,meat spreads,7.8,Fresh Food
2700,2015-10-18,79,2,specialty cheese,12.14,Dairy
1049,2015-09-05,37,3,herbs,6.5,Fresh Food
2446,2015-07-29,1,1,tropical fruit,7.8,Fresh Food
4864,2015-07-05,70,3,margarine,3.5,Pantry Staples
1483,2015-04-25,38,2,soda,0.8,Beverages
4158,2015-12-26,59,2,hard cheese,4.5,Dairy
2212,2015-10-28,16,2,butter milk,6.1,Dairy
1142,2015-06-13,20,2,brown bread,0.8,Bakery & Sweets
2273,2015-10-26,50,1,bottled beer,1.8,Beverages
3741,2015-01-23,74,3,whipped/sour cream,5.5,Dairy
3574,2015-06-20,56,2,white wine,14.2,Beverages
3902,2015-11-29,2,3,whole milk,1.8,Dairy
2169,2015-10-21,2,1,whole milk,1.8,Dairy
3038,2015-01-11,115,3,waffles,2.5,Bakery & Sweets
2023,2015-02-07,59,3,hard cheese,4.5,Dairy
1038,2015-04-10,53,2,specialty chocolate,18.8,Bakery & Sweets
3998,2015-01-23,7,2,citrus fruit,1.5,Fresh Food
3516,2015-12-13,74,1,whipped/sour cream,5.5,Dairy
1979,2015-09-09,75,3,frozen vegetables,2.5,Frozen & Processed Food
3635,2015-12-13,76,1,sliced cheese,4.2,Dairy
3966,2015-06-01,22,1,root vegetables,1.8,Fresh Food
1430,2015-11-12,18,1,yogurt,2.2,Dairy
2583,2015-03-26,3,2,pip fruit,3.0,Fresh Food
2055,2015-07-07,4,2,other vegetables,0.8,Fresh Food
1092,2015-07-03,71,3,shopping bags,5.12,Household & Hygiene
4138,2015-10-10,4,3,other vegetables,0.8,Fresh Food
1515,2015-11-28,46,3,pasta,3.1,Pantry Staples
3481,2015-10-04,2,2,whole milk,1.8,Dairy
2426,2015-06-02,83,2,white bread,0.3,Bakery & Sweets
1886,2015-12-02,5,1,rolls/buns,1.2,Bakery & Sweets
4861,2015-09-13,163,2,pudding powder,4.9,Snacks
2946,2015-11-04,96,1,hygiene articles,7.5,Household & Hygiene
2349,2015-07-17,50,1,bottled beer,1.8,Beverages
2326,2015-11-13,74,2,whipped/sour cream,5.5,Dairy
2910,2015-07-19,18,1,yogurt,2.2,Dairy
2103,2015-03-11,51,1,dessert,1.15,Bakery & Sweets
3260,2015-12-02,64,3,UHT-milk,2.1,Dairy
1893,2015-04-04,80,1,salty snack,0.5,Snacks
3352,2015-11-08,28,2,misc. beverages,1.2,Beverages
4834,2015-04-27,51,2,dessert,1.15,Bakery & Sweets
2476,2015-02-25,3,1,pip fruit,3.0,Fresh Food
1013,2015-07-02,2,3,whole milk,1.8,Dairy
3004,2015-02-10,63,2,liquor (appetizer),11.2,Beverages
1573,2015-01-21,73,2,oil,3.4,Pantry Staples
2089,2015-10-31,59,3,hard cheese,4.5,Dairy
3077,2015-01-19,16,1,butter milk,6.1,Dairy
3900,2015-07-07,46,2,pasta,3.1,Pantry Staples
2470,2015-05-14,2,1,whole milk,1.8,Dairy
4785,2015-04-04,85,1,cling film/bags,2.2,Household & Hygiene
2916,2015-04-19,75,1,frozen vegetables,2.5,Frozen & Processed Food
3179,2015-03-21,5,1,rolls/buns,1.2,Bakery & Sweets
2285,2015-12-16,1,2,tropical fruit,7.8,Fresh Food
2617,2015-01-03,24,3,pastry,3.1,Bakery & Sweets
1945,2015-04-24,74,2,whipped/sour cream,5.5,Dairy
4601,2015-12-15,4,3,other vegetables,0.8,Fresh Food
4722,2015-10-13,4,1,other vegetables,0.8,Fresh Food
4605,2015-08-13,18,3,yogurt,2.2,Dairy
4971,2015-02-19,12,1,fruit/vegetable juice,2.1,Beverages
4725,2015-09-01,104,2,cat food,11.2,Pet Care
3872,2015-08-07,20,2,brown bread,0.8,Bakery & Sweets
4280,2015-05-02,17,3,bottled water,0.5,Beverages
4544,2015-01-21,22,1,root vegetables,1.8,Fresh Food
4839,2015-06-03,22,1,root vegetables,1.8,Fresh Food
2785,2015-08-04,2,3,whole milk,1.8,Dairy
1594,2015-01-23,18,1,yogurt,2.2,Dairy
4675,2015-01-16,5,1,rolls/buns,1.2,Bakery & Sweets
1321,2015-04-13,38,1,soda,0.8,Beverages
1535,2015-07-03,34,2,flour,2.1,Pantry Staples
4437,2015-06-13,22,2,root vegetables,1.8,Fresh Food
2249,2015-05-29,17,2,bottled water,0.5,Beverages
1785,2015-07-24,26,1,berries,10.8,Fresh Food
4635,2015-10-16,35,2,sugar,1.2,Bakery & Sweets
4125,2015-06-14,4,1,other vegetables,0.8,Fresh Food
3568,2015-08-11,57,1,meat,8.5,Fresh Food
3575,2015-01-20,17,3,bottled water,0.5,Beverages
2691,2015-11-04,4,1,other vegetables,0.8,Fresh Food
3571,2015-06-17,96,2,hygiene articles,7.5,Household & Hygiene
4648,2015-08-03,17,2,bottled water,0.5,Beverages
2085,2015-03-25,3,1,pip fruit,3.0,Fresh Food
4104,2015-01-01,38,2,soda,0.8,Beverages
1143,2015-01-27,89,1,spread cheese,2.5,Dairy
2228,2015-05-30,71,3,shopping bags,5.12,Household & Hygiene
3746,2015-07-13,2,1,whole milk,1.8,Dairy
3934,2015-03-27,74,1,whipped/sour cream,5.5,Dairy
1329,2015-03-29,75,3,frozen vegetables,2.5,Frozen & Processed Food
4689,2015-09-07,69,2,domestic eggs,1.25,Fresh Food
3199,2015-12-24,26,3,berries,10.8,Fresh Food
4778,2015-04-26,73,3,oil,3.4,Pantry Staples
1146,2015-06-11,50,1,bottled beer,1.8,Beverages
4338,2015-10-11,114,1,napkins,21.8,Household & Hygiene
1345,2015-07-21,72,3,salt,0.7,Pantry Staples
4441,2015-11-09,5,2,rolls/buns,1.2,Bakery & Sweets
2540,2015-02-16,38,3,soda,0.8,Beverages
1997,2015-06-06,17,2,bottled water,0.5,Beverages
2294,2015-07-26,50,3,bottled beer,1.8,Beverages
1523,2015-03-28,17,3,bottled water,0.5,Beverages
3165,2015-08-18,4,2,other vegetables,0.8,Fresh Food
4831,2015-04-12,37,3,herbs,6.5,Fresh Food
4073,2015-11-02,50,1,bottled beer,1.8,Beverages
3661,2015-07-25,4,3,other vegetables,0.8,Fresh Food
2019,2015-10-09,20,1,brown bread,0.8,Bakery & Sweets
1092,2015-05-16,15,2,specialty bar,5.2,Bakery & Sweets
4078,2015-11-14,25,2,canned beer,1.1,Beverages
4753,2015-06-21,119,1,long life bakery product,9.9,Bakery & Sweets
1279,2015-09-10,2,3,whole milk,1.8,Dairy
1012,2015-11-19,5,1,rolls/buns,1.2,Bakery & Sweets
2362,2015-11-23,7,1,citrus fruit,1.5,Fresh Food
2789,2015-02-06,11,2,butter,3.2,Dairy
3229,2015-08-07,17,1,bottled water,0.5,Beverages
1715,2015-05-03,45,3,curd,9.8,Dairy
4351,2015-01-16,1,1,tropical fruit,7.8,Fresh Food
4397,2015-06-27,4,2,other vegetables,0.8,Fresh Food
3653,2015-10-21,3,3,pip fruit,3.0,Fresh Food
2730,2015-11-10,33,2,frozen potato products,3.0,Frozen & Processed Food
4321,2015-10-27,10,1,chicken,7.2,Fresh Food
1086,2015-11-17,38,1,soda,0.8,Beverages
1708,2015-12-28,14,2,chocolate,11.5,Bakery & Sweets
4293,2015-08-24,4,2,other vegetables,0.8,Fresh Food
4524,2015-04-22,38,3,soda,0.8,Beverages
3783,2015-03-08,21,2,hamburger meat,12.3,Fresh Food
1460,2015-06-24,17,2,bottled water,0.5,Beverages
2960,2015-12-19,4,1,other vegetables,0.8,Fresh Food
3442,2015-10-12,16,1,butter milk,6.1,Dairy
4059,2015-05-07,34,2,flour,2.1,Pantry Staples
1822,2015-03-03,5,2,rolls/buns,1.2,Bakery & Sweets
1584,2015-07-10,66,1,onions,1.3,Fresh Food
1624,2015-02-04,114,3,napkins,21.8,Household & Hygiene
4877,2015-11-06,4,3,other vegetables,0.8,Fresh Food
1567,2015-04-11,17,3,bottled water,0.5,Beverages
2018,2015-01-04,25,3,canned beer,1.1,Beverages
1182,2015-09-01,71,1,shopping bags,5.12,Household & Hygiene
3401,2015-08-02,50,2,bottled beer,1.8,Beverages
4547,2015-01-18,83,3,white bread,0.3,Bakery & Sweets
3547,2015-10-21,4,1,other vegetables,0.8,Fresh Food
4831,2015-04-06,18,2,yogurt,2.2,Dairy
2851,2015-01-01,25,3,canned beer,1.1,Beverages
3072,2015-02-28,89,2,spread cheese,2.5,Dairy
1398,2015-04-15,2,3,whole milk,1.8,Dairy
1779,2015-10-28,5,2,rolls/buns,1.2,Bakery & Sweets
1823,2015-11-27,17,3,bottled water,0.5,Beverages
3360,2015-11-14,74,3,whipped/sour cream,5.5,Dairy
1565,2015-10-15,4,2,other vegetables,0.8,Fresh Food
4321,2015-05-08,83,2,white bread,0.3,Bakery & Sweets
1293,2015-03-05,3,2,pip fruit,3.0,Fresh Food
3331,2015-07-25,71,1,shopping bags,5.12,Household & Hygiene
2408,2015-05-19,83,1,white bread,0.3,Bakery & Sweets
2742,2015-10-10,89,2,spread cheese,2.5,Dairy
3934,2015-05-01,85,1,cling film/bags,2.2,Household & Hygiene
4742,2015-06-22,59,3,hard cheese,4.5,Dairy
4405,2015-07-22,14,2,chocolate,11.5,Bakery & Sweets
3229,2015-03-25,74,1,whipped/sour cream,5.5,Dairy
2817,2015-12-22,24,2,pastry,3.1,Bakery & Sweets
2741,2015-02-17,91,3,frozen dessert,2.8,Frozen & Processed Food
3562,2015-12-30,58,3,ice cream,1.8,Frozen & Processed Food
4442,2015-06-10,12,1,fruit/vegetable juice,2.1,Beverages
2022,2015-02-05,59,3,hard cheese,4.5,Dairy
4380,2015-11-03,27,2,coffee,8.5,Beverages
3687,2015-12-22,28,1,misc. beverages,1.2,Beverages
2077,2015-05-07,11,2,butter,3.2,Dairy
3273,2015-03-15,126,2,snack products,0.9,Snacks
3736,2015-11-27,4,2,other vegetables,0.8,Fresh Food
3190,2015-03-28,49,3,beverages,1.1,Beverages
3295,2015-07-28,21,2,hamburger meat,12.3,Fresh Food
3276,2015-06-30,75,3,frozen vegetables,2.5,Frozen & Processed Food
4405,2015-01-06,2,2,whole milk,1.8,Dairy
4266,2015-07-31,11,3,butter,3.2,Dairy
1372,2015-06-25,1,3,tropical fruit,7.8,Fresh Food
1242,2015-12-13,35,3,sugar,1.2,Bakery & Sweets
4820,2015-05-01,5,2,rolls/buns,1.2,Bakery & Sweets
4702,2015-11-08,20,2,brown bread,0.8,Bakery & Sweets
3687,2015-07-16,118,3,chocolate marshmallow,4.13,Bakery & Sweets
4115,2015-03-20,24,2,pastry,3.1,Bakery & Sweets
2236,2015-02-03,2,3,whole milk,1.8,Dairy
1026,2015-03-15,65,2,candy,3.6,Bakery & Sweets
2678,2015-03-20,2,3,whole milk,1.8,Dairy
1934,2015-08-04,5,3,rolls/buns,1.2,Bakery & Sweets
3525,2015-02-14,10,1,chicken,7.2,Fresh Food
1354,2015-11-29,44,2,newspapers,3.2,Specialty & Seasonal
2782,2015-04-09,17,2,bottled water,0.5,Beverages
4456,2015-05-16,66,1,onions,1.3,Fresh Food
4869,2015-04-03,24,3,pastry,3.1,Bakery & Sweets
2454,2015-08-26,64,3,UHT-milk,2.1,Dairy
4222,2015-08-20,8,1,beef,19.5,Fresh Food
1358,2015-09-11,2,1,whole milk,1.8,Dairy
3393,2015-02-15,3,3,pip fruit,3.0,Fresh Food
1615,2015-12-03,24,2,pastry,3.1,Bakery & Sweets
4734,2015-07-12,1,1,tropical fruit,7.8,Fresh Food
4946,2015-11-04,59,1,hard cheese,4.5,Dairy
2419,2015-08-22,2,1,whole milk,1.8,Dairy
4989,2015-06-03,22,1,root vegetables,1.8,Fresh Food
2961,2015-05-27,44,1,newspapers,3.2,Specialty & Seasonal
2707,2015-03-07,20,1,brown bread,0.8,Bakery & Sweets
2010,2015-11-06,38,3,soda,0.8,Beverages
1502,2015-04-16,64,3,UHT-milk,2.1,Dairy
2600,2015-04-29,2,1,whole milk,1.8,Dairy
3603,2015-01-30,1,3,tropical fruit,7.8,Fresh Food
4352,2015-04-14,18,2,yogurt,2.2,Dairy
1477,2015-05-16,22,2,root vegetables,1.8,Fresh Food
4938,2015-11-24,75,1,frozen vegetables,2.5,Frozen & Processed Food
2745,2015-01-27,22,2,root vegetables,1.8,Fresh Food
2738,2015-11-09,32,2,red/blush wine,12.2,Beverages
4170,2015-01-19,69,3,domestic eggs,1.25,Fresh Food
3776,2015-05-17,7,3,citrus fruit,1.5,Fresh Food
1062,2015-09-18,2,3,whole milk,1.8,Dairy
1546,2015-01-03,17,3,bottled water,0.5,Beverages
2020,2015-11-19,18,2,yogurt,2.2,Dairy
2366,2015-01-18,3,1,pip fruit,3.0,Fresh Food
1107,2015-01-03,5,3,rolls/buns,1.2,Bakery & Sweets
1407,2015-07-29,2,2,whole milk,1.8,Dairy
3718,2015-02-26,20,3,brown bread,0.8,Bakery & Sweets
4808,2015-07-26,135,2,meat spreads,7.8,Fresh Food
2940,2015-05-21,22,3,root vegetables,1.8,Fresh Food
3048,2015-12-10,63,1,liquor (appetizer),11.2,Beverages
3165,2015-06-15,2,3,whole milk,1.8,Dairy
4306,2015-12-28,2,1,whole milk,1.8,Dairy
4302,2015-11-05,5,3,rolls/buns,1.2,Bakery & Sweets
4516,2015-03-29,18,3,yogurt,2.2,Dairy
3582,2015-03-31,2,3,whole milk,1.8,Dairy
1534,2015-07-10,4,2,other vegetables,0.8,Fresh Food
1844,2015-07-24,53,2,specialty chocolate,18.8,Bakery & Sweets
1218,2015-07-05,18,1,yogurt,2.2,Dairy
4482,2015-11-30,5,1,rolls/buns,1.2,Bakery & Sweets
2574,2015-12-11,4,2,other vegetables,0.8,Fresh Food
2767,2015-01-27,22,1,root vegetables,1.8,Fresh Food
2794,2015-09-29,68,1,photo/film,11.9,Household & Hygiene
4228,2015-03-26,3,2,pip fruit,3.0,Fresh Food
3062,2015-06-08,17,2,bottled water,0.5,Beverages
2365,2015-06-21,3,2,pip fruit,3.0,Fresh Food
3775,2015-07-07,20,2,brown bread,0.8,Bakery & Sweets
2232,2015-05-06,7,3,citrus fruit,1.5,Fresh Food
4156,2015-08-03,50,2,bottled beer,1.8,Beverages
3643,2015-09-20,24,1,pastry,3.1,Bakery & Sweets
3470,2015-10-04,50,3,bottled beer,1.8,Beverages
2602,2015-12-11,44,3,newspapers,3.2,Specialty & Seasonal
4796,2015-06-10,2,1,whole milk,1.8,Dairy
3289,2015-08-09,65,3,candy,3.6,Bakery & Sweets
4470,2015-03-31,75,1,frozen vegetables,2.5,Frozen & Processed Food
2502,2015-02-07,2,3,whole milk,1.8,Dairy
2205,2015-03-07,5,3,rolls/buns,1.2,Bakery & Sweets
3201,2015-01-21,35,1,sugar,1.2,Bakery & Sweets
2882,2015-06-25,69,1,domestic eggs,1.25,Fresh Food
2757,2015-12-16,66,1,onions,1.3,Fresh Food
3679,2015-08-30,5,1,rolls/buns,1.2,Bakery & Sweets
2380,2015-02-12,24,2,pastry,3.1,Bakery & Sweets
1825,2015-10-06,38,2,soda,0.8,Beverages
2868,2015-07-18,2,1,whole milk,1.8,Dairy
2709,2015-08-20,5,2,rolls/buns,1.2,Bakery & Sweets
4585,2015-07-16,79,1,specialty cheese,12.14,Dairy
2634,2015-04-22,4,1,other vegetables,0.8,Fresh Food
4832,2015-12-03,2,3,whole milk,1.8,Dairy
2032,2015-07-28,51,1,dessert,1.15,Bakery & Sweets
2061,2015-12-27,1,1,tropical fruit,7.8,Fresh Food
2210,2015-01-13,2,1,whole milk,1.8,Dairy
2346,2015-08-05,104,1,cat food,11.2,Pet Care
4315,2015-04-26,11,3,butter,3.2,Dairy
4166,2015-07-26,24,1,pastry,3.1,Bakery & Sweets
3907,2015-10-25,4,3,other vegetables,0.8,Fresh Food
2706,2015-03-22,56,1,white wine,14.2,Beverages
